<Mach-1 File>
<INFO>
Date:	Wed, Feb 16, 2022
Time:	10:39:16.860
Mach-1 Motion Software Version:	4.4.0.17
Mach-1 System S/N:	MA0561157
Mach-1 System Model:	V500c
Load Cell Name:	250N - SN: 1811864
Load Cell Type:	Single-axis
Load Cell Calibration Factor:	1.000504
Load Cell Offset:	-291.250000
Load Cell Calibration Date:	2022-02-16
Captured Images Folder:	04-p-1_001
<END INFO>
<Move Relative>
Stage Axis:	Position (z)
Amplitude, mm:	-150.0000
Velocity, mm/s:	0.1000
<DATA>
Time, s	Position (z), mm	Fz, gf
423.780000	-42.359000	-1.250630
423.790000	-42.360100	-2.501259
423.800000	-42.361300	-2.501259
423.810000	-42.362200	-2.501259
423.820000	-42.363000	-2.501259
423.830000	-42.363700	-2.501259
423.840000	-42.364800	-2.501259
423.850000	-42.366100	-2.501259
423.860000	-42.367300	-2.501259
423.870000	-42.368200	-2.501259
423.880000	-42.368900	-2.501259
423.890000	-42.369700	-2.501259
423.900000	-42.370900	-2.501259
423.910000	-42.372300	-2.501259
423.920000	-42.373300	-1.250630
423.930000	-42.374100	-2.501259
423.940000	-42.374900	-2.501259
423.950000	-42.375900	-2.501259
423.960000	-42.377100	-2.501259
423.970000	-42.378300	-2.501259
423.980000	-42.379100	-2.501259
423.990000	-42.380000	-2.501259
424.000000	-42.381000	-2.501259
424.010000	-42.382200	-2.501259
424.020000	-42.383200	-3.751889
424.030000	-42.384100	-3.751889
424.040000	-42.385000	-2.501259
424.050000	-42.385900	-2.501259
424.060000	-42.387000	-2.501259
424.070000	-42.388000	-2.501259
424.080000	-42.389100	-2.501259
424.090000	-42.390000	-1.250630
424.100000	-42.391000	-2.501259
424.110000	-42.392000	-2.501259
424.120000	-42.392900	-2.501259
424.130000	-42.394000	-2.501259
424.140000	-42.395000	-2.501259
424.150000	-42.395800	-2.501259
424.160000	-42.396900	-2.501259
424.170000	-42.397900	-2.501259
424.180000	-42.399100	-1.250630
424.190000	-42.400000	-2.501259
424.200000	-42.400900	-2.501259
424.210000	-42.401800	-2.501259
424.220000	-42.402700	-2.501259
424.230000	-42.403900	-2.501259
424.240000	-42.405100	-2.501259
424.250000	-42.406100	-2.501259
424.260000	-42.407000	-3.751889
424.270000	-42.408200	-2.501259
424.280000	-42.409200	-2.501259
424.290000	-42.410000	-2.501259
424.300000	-42.410900	-3.751889
424.310000	-42.411800	-3.751889
424.320000	-42.412800	-2.501259
424.330000	-42.414400	-2.501259
424.340000	-42.415200	-2.501259
424.350000	-42.416000	-2.501259
424.360000	-42.417000	-2.501259
424.370000	-42.417900	-2.501259
424.380000	-42.418900	-2.501259
424.390000	-42.420000	-2.501259
424.400000	-42.421000	-3.751889
424.410000	-42.422000	-2.501259
424.420000	-42.422800	-2.501259
424.430000	-42.423800	-2.501259
424.440000	-42.424900	-2.501259
424.450000	-42.426200	-2.501259
424.460000	-42.427300	-2.501259
424.470000	-42.428100	-3.751889
424.480000	-42.428900	-3.751889
424.490000	-42.430100	-2.501259
424.500000	-42.431300	-2.501259
424.510000	-42.432100	-2.501259
424.520000	-42.432800	-2.501259
424.530000	-42.433900	-2.501259
424.540000	-42.435200	-3.751889
424.550000	-42.436100	-3.751889
424.560000	-42.436700	-2.501259
424.570000	-42.437900	-2.501259
424.580000	-42.439200	-2.501259
424.590000	-42.440200	-2.501259
424.600000	-42.441100	-2.501259
424.610000	-42.441700	-2.501259
424.620000	-42.442700	-2.501259
424.630000	-42.444300	-2.501259
424.640000	-42.445200	-2.501259
424.650000	-42.446000	-2.501259
424.660000	-42.446900	-2.501259
424.670000	-42.448000	-2.501259
424.680000	-42.449300	-2.501259
424.690000	-42.450000	-2.501259
424.700000	-42.450800	-2.501259
424.710000	-42.452000	-2.501259
424.720000	-42.453100	-2.501259
424.730000	-42.454400	-1.250630
424.740000	-42.455200	-2.501259
424.750000	-42.455900	-2.501259
424.760000	-42.456900	-2.501259
424.770000	-42.457800	-2.501259
424.780000	-42.459000	-2.501259
424.790000	-42.460100	-2.501259
424.800000	-42.461100	-3.751889
424.810000	-42.462200	-3.751889
424.820000	-42.463100	-2.501259
424.830000	-42.464000	-2.501259
424.840000	-42.465000	-2.501259
424.850000	-42.466100	-2.501259
424.860000	-42.467300	-2.501259
424.870000	-42.468000	-2.501259
424.880000	-42.468900	-2.501259
424.890000	-42.469800	-2.501259
424.900000	-42.470900	-2.501259
424.910000	-42.472300	-2.501259
424.920000	-42.473100	-2.501259
424.930000	-42.473900	-2.501259
424.940000	-42.474700	-2.501259
424.950000	-42.475700	-2.501259
424.960000	-42.476800	-2.501259
424.970000	-42.478100	-2.501259
424.980000	-42.478800	-2.501259
424.990000	-42.479800	-2.501259
425.000000	-42.481000	-2.501259
425.010000	-42.482000	-2.501259
425.020000	-42.483300	-2.501259
425.030000	-42.484300	-2.501259
425.040000	-42.485200	-2.501259
425.050000	-42.486100	-1.250630
425.060000	-42.487200	-2.501259
